train/target,eng,nld,deu,ita,fra,spa,rus,swe,nor,dan,nds,akk,hye,cym,orv,sqi,slv,gub,kmr,tur,fin,ind,ukr,pol,por,kaz,lat,fro,bxr,urb,kor,est,hrv,got,gsw,aii,sme,pcm,lav,zho,tgl,bam,lit,glg,vie,ell,cat,ces,myv,bho,tha,mar,eus,slk,quc,yor,wbp,tam,mlt,grc,isl,gun,urd,ron,fas,apu,jpn,hun,hin,lzh,koi,fao,san,olo,ara,wol,bul,aqz,mpu,xnr,bre,tel,yue,chu,krl,hsb,ajp,kpv,gle,nyq,myu,glv,sms,afr,otk,tpn,bel,srp,mdf,hyw,gla,kfm,heb,uig,ckt
isl,88.4075527348379,86.85116525423729,82.7466925442381,84.58912118235817,83.56458574586799,83.61181048294804,87.61974897127317,89.93890020366598,86.36749563901883,89.61388805746783,57.640449438202246,30.453497309761723,86.59324874311707,66.87121453618107,76.26095703405662,80.80260303687635,76.805578615308,31.78807947019868,78.55700179533214,77.29070364663585,84.8000672749443,84.43228362317868,85.90584377561775,84.16459058586724,86.64725090459801,81.79696616102684,75.76652307556712,58.58969927410992,63.088118022328544,18.33333333333333,64.32973669804157,86.65878044432921,85.97691673536686,26.60325554030202,45.637119113573405,15.45253863134658,43.87612387612387,46.636927580678886,85.32639514326695,60.43248253927664,79.98137802607076,32.47486073934746,85.90626574836216,80.73713490959666,64.09033877038895,80.5002033346889,82.66589282259625,84.56616530302287,52.8358391394695,59.02475618904727,68.22865334647433,87.11656441717791,79.5314679576598,85.9985499073552,42.224840121171326,34.33150569380008,43.7246963562753,83.90092879256966,27.54447755802402,64.02415895894727,95.6444734450374,31.94233687405159,72.74078076455491,81.99103652140745,78.34939431471469,47.875816993464056,43.96441508629874,77.17266462480858,77.3502759074571,46.00422057069456,52.68176400476759,83.89088761209257,37.409081973658346,66.8010752688172,79.21348314606742,39.92222942320156,87.68125158992622,37.01799485861182,24.65753424657534,50.23866348448688,61.79775280898876,84.46601941747572,60.5618623365426,53.91287010268169,73.98190045248869,75.51229508196722,70.8491761723701,47.088918448787474,66.76062955132723,43.58974358974359,28.32980972515856,48.56002775850104,39.55739972337483,87.37950909271589,38.91402714932127,37.625899280575545,86.7911566325256,87.22528675247352,49.839343091752944,79.93205837946653,56.787469287469285,52.702702702702695,85.41666666666666,76.94678446681735,37.67293366442001
urd,76.92176019803544,74.30261299435028,73.4707097811587,70.99293765492727,68.2261290662175,72.7214465552758,85.91241771800287,80.03719118037722,74.94404050695441,77.37204429811435,46.17977528089888,19.508070714834744,82.7148671295188,63.69939432578897,69.2858169277195,71.8004338394794,74.02457247218994,19.205298013245034,75.20197486535008,76.73343605546995,80.38094437203044,77.95944403410998,83.80372408947183,83.52774248898714,74.46827287971053,82.6487747957993,72.58364824220256,43.426662057840765,49.66108452950559,15.833333333333332,59.02837868861144,80.97583899142778,82.04451772464962,5.81486565993332,43.14404432132964,17.218543046357617,22.267732267732267,36.26542134244093,82.30427966243037,33.87300420335949,78.49162011173185,18.66454459958041,82.9413740970939,73.53963838664812,60.44332915098285,68.05612037413583,70.85026117237376,81.00485032580471,31.26145947928126,62.11552888222055,46.89991936206433,82.20858895705521,77.7796012144088,80.84266494803835,21.22181083810165,16.43469703360045,19.838056680161944,85.95201238390094,15.054637406303623,56.26294750970151,74.42147701055674,22.685887708649467,94.7791435904363,74.70964050729475,80.63015436667371,21.5686274509804,29.6398891966759,72.59762633996937,91.86115189253952,16.82723185613359,32.538736591179976,67.33608978145304,12.12895616276784,51.88172043010753,79.76583891983759,21.58133506156837,84.73670821673875,15.424164524421592,2.054794520547945,55.36992840095465,49.548979268871655,85.15950069348128,38.15921827848829,38.08194596750074,61.11829347123465,64.63301043219076,61.59695817490495,27.555510078788497,62.72414063111738,41.02564102564102,8.668076109936575,20.124913254684245,25.03457814661134,73.96402663221703,44.34389140271493,20.863309352517987,82.6255308518611,82.4095963575869,28.489825062477685,74.08152994464015,53.31695331695332,43.24324324324324,83.33333333333334,75.79617834394905,26.81802057467187
ron,88.4312537855845,86.13612288135593,87.33526732333564,88.17641831532669,91.32750815875356,91.10551613641566,90.37486353623638,90.69866288851502,85.03218635668966,90.95081312980146,56.17977528089888,41.81398923904689,88.43667704093848,71.65285304430985,78.7268285673229,90.23861171366592,80.32541922629919,39.29359823399559,79.52199281867145,79.49537750385208,86.04885842828911,84.20734573289465,89.68263262677128,89.54315223309301,90.30976965845908,85.04084014002333,81.83370608260712,65.71033529208434,64.92224880382776,27.08333333333333,64.25026930616137,87.52410429258966,89.74855729596042,35.08531084526378,55.47091412742382,16.777041942604857,45.03496503496503,43.80706767965428,89.46929517328796,54.89139989451645,74.02234636871509,32.93785719453086,87.67008231143961,89.91655076495132,66.18987871183604,88.89792598617325,89.99806538982395,89.8187251971976,51.4729250702848,54.97374343585897,64.92697786936654,87.11656441717791,80.72946582423894,89.79295899460243,42.42679232581622,30.31069872065233,46.15384615384615,82.50773993808049,38.28230831752912,67.78805473696495,85.12036540747128,34.44613050075873,63.4269890584898,96.78840469152284,79.0472162643869,43.13725490196079,43.72292066197883,79.91960183767229,70.56312121365531,40.76979539407285,57.210965435041714,80.94292004510551,40.42657755061923,66.93548387096774,83.5379095458408,43.119464247137614,91.15365047061816,40.61696658097687,20.54794520547945,53.65950676213206,68.72922930843488,82.94036061026353,56.97657709441012,59.13667630345928,75.04848093083388,77.77570789865872,71.22940430925222,46.966131177734574,69.43857176415315,56.41025641025641,29.175475687103592,38.80985426786954,43.706777316735824,88.24406240683693,37.10407239819005,44.53237410071942,90.43842118411192,89.48428333771123,49.05390931810068,82.02063412179164,63.05282555282555,47.2972972972973,88.54166666666666,78.03575097596055,37.53103937566513
fas,77.0665999525979,75.71062853107344,75.42970680336033,75.9552874047051,73.70038951468575,76.72922865644313,81.45966163446445,80.50650845656602,79.60295774865311,81.14337024842861,51.12359550561798,40.845503458877786,79.48288245152023,72.0592923175008,71.63385543899986,73.64425162689805,73.95400962975262,32.450331125827816,78.9048473967684,76.89522342064716,79.81191046826164,76.06257973544618,79.97423585899989,82.69291052779198,77.84838054893655,78.49474912485415,73.47163616732954,52.966931674156,62.41028708133971,19.58333333333333,62.59734755505324,83.51509455364521,81.53338829348722,22.61227691704256,50.20775623268698,20.08830022075055,39.38061938061938,39.61106851606608,79.95596917842491,41.2089053684732,78.95716945996276,34.44259567387687,78.54023181589115,74.86091794158554,57.00543705562527,66.69377795851973,74.99516347455987,80.30032825437264,47.82422686713116,61.14028507126782,53.58390825194876,84.04907975460122,72.24091244769016,77.23354547651655,37.86603837091888,30.78869675242514,35.22267206477733,82.0046439628483,30.515668743791203,62.85414174423016,82.31630584232481,31.031866464339902,74.38200729434014,79.18565843425192,91.42977977826784,41.830065359477125,31.760068186660984,70.96094946401224,79.18965895475793,30.209193503991195,46.72228843861741,73.38774633517693,35.05012777668567,63.91129032258065,81.69672363327354,35.70965651328581,83.45204782498092,37.53213367609254,15.068493150684931,52.2673031026253,57.38249723057446,82.10818307905686,45.40163816640322,51.231183331671815,65.09372979961215,68.87108792846497,69.7084917617237,41.594188069170166,66.52180721948164,48.71794871794872,24.94714587737844,33.32755031228314,38.26648224988474,75.3850740335884,37.10407239819005,39.20863309352518,78.88458656007994,82.47088696261274,45.44805426633346,76.42174131857071,54.66830466830467,44.5945945945946,89.58333333333334,76.97760427367989,33.59347286271728
jpn,47.68783082716667,49.84110169491525,55.66997902994954,52.04153220148731,47.20286345931151,48.15976195925841,62.700981247133456,52.6131231736474,48.55894657219161,54.27516711563404,34.71910112359551,38.64719446579554,67.00981565717021,48.35830411220912,55.21770369305935,51.84381778741866,46.62958658475843,39.29359823399559,54.58931777378815,65.3954802259887,69.11799744915837,59.068018532196334,63.16313385642347,60.54346570754483,53.27861618568529,71.9369894982497,53.51834917976797,30.04954487844222,58.16387559808612,21.666666666666668,64.54518162713899,67.0334300205798,57.47732893652102,15.3559521474799,34.48753462603878,28.2560706401766,35.05494505494505,16.790966752631213,69.62874011808266,66.21489875177804,50.37243947858473,27.454242928452576,69.70435074752226,51.599443671766345,50.63153492262652,54.9410329402196,46.05823176629909,61.09744745480378,41.34580124679135,41.89047261815454,52.2937012812472,77.30061349693251,68.38434397308608,62.32981551599131,41.02995624368899,28.764234500210883,30.364372469635622,75.89009287925697,29.802221620157137,50.24363201353835,54.36892638251264,28.14871016691957,46.3663379710928,55.3752264708687,51.83518110141074,34.47712418300654,92.63619575253924,61.1791730474732,48.23064850908722,46.10514726121663,42.789034564958286,51.14643183160608,32.98604285433458,57.19086021505376,52.66735907846285,32.058759991358826,55.1322818621216,41.38817480719794,19.863013698630137,40.97056483691329,46.399746795379016,71.84466019417476,60.40379364851272,39.49755757152826,60.66580478345184,54.59202682563339,49.42965779467681,39.752379003376646,46.78960144076424,37.17948717948718,39.32346723044397,33.882720333102014,36.422314430613184,45.73188909867832,18.099547511312217,32.014388489208635,62.57182113414939,57.98091235443481,42.16351303106033,62.3049823855058,38.57493857493858,44.5945945945946,69.79166666666666,65.40990343127183,33.735367151472154
hun,77.02973165143655,77.01271186440678,76.95547640933333,77.61564005425377,75.93009790504264,76.13412680247195,78.71165287494428,78.85769945984238,74.64147331697,77.6514017759154,55.50561797752809,31.09915449654112,85.68350490782859,54.89321007331846,65.60425348469607,80.04338394793926,71.93674248713265,23.62030905077263,69.96184919210053,80.37878787878789,85.12382794432999,76.59638756462768,78.54549713081157,77.93469832208675,79.11923042979437,80.91015169194866,71.30234556611984,55.11003571840074,62.16108452950559,22.08333333333333,59.13786709520193,87.62781351784933,78.878812860676,25.642282800549125,45.70637119113574,16.335540838852097,44.74525474525475,39.318324388373874,81.76056572934387,40.92601767648516,63.87337057728119,26.96230919482023,79.67411389215522,77.39916550764951,59.85780008364701,79.19886132574217,76.14142000386921,78.95056587134388,50.9289817870676,53.09827456864216,45.215482483648415,87.11656441717791,73.69738245671617,78.69169419157335,33.49040727027936,27.99100238999016,33.198380566801625,82.73993808049536,29.60354014268943,55.88947568056487,73.51378434434062,33.30804248861912,69.41104957449683,72.4439782587966,69.19010361598646,38.39869281045752,30.224092620214503,97.33920367534456,73.86557316188258,32.84705018809065,53.63528009535161,67.38441711861677,40.868881462551606,69.69086021505376,69.2191483334907,34.73752430330525,74.28771305011448,29.562982005141382,18.493150684931507,51.78997613365155,59.72463997467954,82.10818307905686,48.30435407386119,48.8784767221613,74.43438914027149,69.68144560357675,61.72370088719899,44.080630307991406,59.830866807611,44.87179487179488,23.04439746300212,33.466342817487856,50.023052097740894,73.44728212262744,37.10407239819005,36.618705035971225,77.3107669248064,80.06304176516943,47.6258479114602,75.86814292903875,54.36117936117936,37.83783783783784,85.41666666666666,71.2759400041093,40.54629301170628
hin,75.85916308956364,72.3384533898305,69.39166370081705,68.0557504326271,67.05547952416043,70.2082856488899,82.8614432536837,77.42672451961393,72.40463730529956,74.9476204729123,47.97752808988764,21.691006917755573,82.09241082116353,59.35607268090533,63.60971403937348,68.54663774403471,71.25186783994687,18.543046357615893,71.77962298025135,75.39804827940421,80.32488191845715,76.61988853823945,80.7647265487762,81.13048786523899,71.53825787662166,81.9953325554259,69.33907697731554,43.962438068901946,53.88755980861244,10.833333333333334,57.80811273773995,80.96773670820437,79.75680131904369,8.570307903510493,42.174515235457065,16.335540838852097,26.21378621378621,35.81933505262424,80.19613729610727,37.10144001022871,71.32216014897578,22.22382984880272,81.25314967243406,70.6884561891516,60.618987871183606,69.4794631964213,68.71251692783903,78.82906276027633,36.28529519618628,61.185296324081015,52.84920706029925,82.20858895705521,78.7560515303192,78.90920808829452,21.676203298552675,19.26050892731618,23.481781376518217,85.6811145510836,16.318974081098165,54.89452338575556,70.36657267367342,23.21699544764795,89.70687559097664,72.11595308477162,78.11678699815727,22.875816993464053,29.2918531145678,75.37327718223582,93.74272262441148,18.42829617396092,34.32657926102503,64.87676529023251,13.9768036170631,57.93010752688173,73.88820696818053,24.929790451501404,81.25158992622742,16.195372750642672,2.73972602739726,52.784407319013525,49.485678113625575,85.43689320388349,42.05345595631556,35.0513408433855,64.86748545572075,64.22317436661699,60.07604562737643,29.69405504962652,56.47560880119019,39.74358974358975,9.30232558139535,25.277585010409435,26.924850161364684,71.87717380502832,42.98642533936652,21.294964028776977,80.49587809143142,79.94921635583574,34.30917529453767,74.89934574735783,49.14004914004914,37.83783783783784,81.25,75.75508526813232,26.959914863426743
lzh,33.637057909567325,30.93661723163842,31.08534733726447,31.08367241943781,30.25792188651437,30.556191348134583,37.12072763447737,35.648631895864696,32.73283008382346,34.95959293624663,18.98876404494382,25.85703305149885,40.938472587981806,27.27924768887472,36.37304210375054,31.56182212581345,31.134816536609662,13.90728476821192,36.49012567324955,42.66050333846944,45.02515802604101,40.62982609279528,36.03466448061834,35.28237448647935,34.80716618127261,45.3558926487748,37.89482961869402,33.39094365710335,27.20295055821372,19.58333333333333,44.84080032493333,41.415630924794606,34.1838417147568,12.345557952539714,18.07479224376732,3.532008830022075,8.93106893106893,25.37115773332404,45.01150805563895,53.157314324985215,33.98510242085661,13.91159661433842,43.99462455904586,28.96383866481224,40.8866583019657,31.333875559170394,29.57051654091701,35.386801234628386,9.570957095709572,22.88072018004501,51.55452020428277,36.809815950920246,42.06121276770329,36.31676468218803,11.898350723662068,10.93771966821313,14.979757085020244,53.36687306501548,9.419308227219362,31.879321915210223,38.38759292489106,7.0561456752655545,33.351344049709574,33.529131305425764,35.17808053650727,11.9281045751634,39.59620711698274,37.21286370597244,33.027894497038425,88.03101201945132,11.32300357568534,30.28513128926596,20.57204639276588,29.0994623655914,34.88339155887074,17.044718081659106,34.32332739760875,19.28020565552699,21.232876712328768,19.84884645982498,27.377749643931004,49.375866851595006,53.66431958614744,27.85365367361181,32.80542986425339,22.075260804769,29.784537389100123,9.6592653228282,29.50043066322136,32.05128205128205,14.376321353065538,16.811242192921583,5.348086675887505,31.779787339759512,13.574660633484164,9.424460431654676,36.68498626030477,33.919971981437705,10.389146733309532,34.77604428787116,29.176904176904177,22.97297297297297,44.79166666666667,44.5859872611465,7.023767293366443
fao,86.39164669633686,83.19209039548022,83.20142770453481,83.21406856554884,80.5726918623013,83.40581368734264,83.63210015309781,87.2629062250952,83.91454020593093,87.5286840267385,58.876404494382015,32.89777094542659,81.2305482403639,66.77558176601849,75.39589021411123,72.45119305856834,74.85887431512536,34.216335540838855,72.84560143626571,74.0100154083205,81.89182749583036,79.7690190022158,82.00023421946364,82.05771229644783,84.34383549554319,78.29638273045506,75.41507376028733,63.457771632676575,60.84529505582137,28.75,61.48833595281403,83.91048597494773,82.1681780708986,34.21259070405962,51.93905817174516,21.63355408388521,46.48351648351648,44.03011082456263,83.15487507922212,44.93918713740031,76.0707635009311,30.470954206756858,83.24374265076432,79.1029207232267,63.04475115014638,77.42984953233022,81.40839620816406,81.01415903189456,50.776188729984106,54.91372843210802,60.68004659080728,80.98159509202453,75.35078362189218,81.29380488197857,37.47896331201616,33.74103753690426,41.29554655870445,75.23219814241486,32.94500135464644,64.42389052607008,86.45102654331058,32.701062215478,69.23544508982845,80.2746257270907,75.21976860103314,47.05882352941176,37.48313090418354,73.55474732006125,70.72343441502557,29.05312413982934,54.23122765196663,91.41384309724532,35.118930607430705,65.59139784946237,73.86932301010292,36.6601857852668,85.20732638005597,24.93573264781491,20.54794520547945,50.03977724741448,64.4089254628897,82.80166435506241,50.67538439430953,56.50483501146446,70.16806722689076,72.93219076005961,69.32826362484157,46.16801391589072,63.13914337170152,47.43589743589743,20.930232558139537,40.11103400416378,42.64638082065468,84.31879161283912,38.009049773755656,40.935251798561154,82.06969772670497,82.28701514753524,48.5183862906105,80.02013085052843,59.36732186732186,44.5945945945946,80.20833333333334,72.78611054037395,41.04292302234835
san,31.37887446343455,28.367761299435028,32.312312927434405,28.268088489780645,28.07874513106643,28.53284504463264,37.527696491670056,35.65571593022226,32.035073094675745,32.69480195550234,27.97752808988764,26.22598001537279,38.99928178118267,23.908192540643928,36.77539876419026,34.05639913232104,30.420886601361445,16.55629139072848,34.840664272890486,42.813302516692346,42.53037884203002,34.475928288457666,38.207050005855486,36.57586906667107,30.659253375694995,44.15402567094516,38.071105137329646,35.33241156815301,32.96451355661882,29.166666666666668,39.57122927225529,41.1207078154624,34.8722176422094,26.74053736026672,23.614958448753463,9.713024282560706,21.74825174825175,24.025928765595594,42.30294539510991,29.274880531892787,34.63687150837989,11.951095999421254,43.54107172854023,28.65090403337969,36.41990798828942,32.53355022366816,25.72064229057845,36.79682524129146,20.015890477936683,27.291822955738937,32.39405071230176,37.42331288343559,38.307212603594,37.19487633932168,17.16593739481656,13.201180936313792,21.45748987854251,42.45356037151703,17.511062945904452,37.35593615965921,32.672857775395585,13.884673748103188,28.11022558422261,34.77448269285782,36.19007340724406,21.895424836601308,26.31223808509128,34.638208269525265,29.315378254779866,29.97063950821176,26.102502979737785,24.78655426086023,84.21466483192451,29.70430107526882,32.55594372580493,16.742276949665154,35.404477232256426,23.90745501285347,14.383561643835616,27.764518695306283,27.61512897610381,50.624133148404994,31.59936772524788,43.186123018642206,34.130575307045895,28.48360655737705,30.79847908745248,25.49882328865241,20.78145799076032,29.48717948717949,15.644820295983086,15.94378903539209,18.85661595205164,34.48275862068966,6.334841628959276,25.17985611510792,39.33924556582563,33.744855967078195,21.777936451267404,38.29894313034725,23.31081081081081,29.72972972972973,39.58333333333333,50.09245942058763,14.792479602695993
ara,62.81700155373555,63.49752824858758,63.82730305691615,60.16089051026613,58.53037161806506,64.91187914854657,77.23945918360755,68.50084122907995,64.55641488754071,66.09797465828593,27.97752808988764,3.93543428132206,69.4038783816136,58.77430666241632,55.59706854433109,68.11279826464208,64.66461896065084,15.011037527593816,59.13375224416517,62.42167437082692,66.8867117969418,66.3231048143423,77.74915095444432,76.97777631123064,66.45485835319036,68.05134189031506,60.947260568268206,25.55017859200369,33.5725677830941,2.5,51.97344023169159,66.46140882500688,73.32234130255564,7.2465189252794655,30.401662049861493,14.56953642384106,19.24075924075924,26.60486512859832,69.91560759198106,30.291358340392204,55.121042830540034,15.7491137958475,73.04720309087855,67.4547983310153,60.70263488080301,64.66043106954046,60.50493325594892,75.4225662632894,27.282728272827285,40.88522130532633,53.68246572887734,68.71165644171779,59.38294904406335,74.67977120760493,19.00033658700774,14.902291578799382,18.62348178137652,63.04179566563467,15.11785424004335,41.11399644034663,61.63862412901121,20.25796661608498,57.36188031878968,68.37989892247545,76.08071775971966,22.38562091503268,17.854606151005044,61.121745788667695,64.1438431293137,5.638131938709973,30.870083432657925,54.40584223809268,4.904658934539021,40.25537634408602,75.93239543008214,14.560380211708791,75.33070465530399,10.539845758354756,2.054794520547945,29.19649960222753,39.10428865326792,63.24549237170597,30.1408248311539,27.714086332369654,44.18228829993536,54.582712369597616,58.808618504436,28.742453698966543,51.41335839010258,26.923076923076923,6.976744186046512,18.25121443442054,25.910557860765334,62.476398688263934,37.10407239819005,18.3453237410072,77.16087934049463,73.741353646791,26.204926811852907,58.530447911424254,40.44840294840295,29.72972972972973,77.08333333333334,56.19478117937128,27.52749201844626
wol,51.42206304479499,52.21574858757062,38.38927480495805,51.15289275525,48.82408674597326,52.38269626916915,57.31155080973883,49.02683078012928,49.117769647570974,52.36955003491969,34.49438202247191,41.64488854727133,61.67105578166148,41.50462225055786,48.2914211812042,51.84381778741866,43.93989706126515,32.00883002207506,46.48788150807899,56.69491525423729,58.45772190219905,61.76727321560465,56.78065347230354,55.18470244675059,55.51142882358132,63.6289381563594,51.14524001013584,33.75964972923148,54.21650717703349,23.75,52.46437211930704,60.17241658699422,52.40313272877164,22.955481466954307,30.60941828254848,18.76379690949227,42.75724275724276,26.883669059733744,61.30958337502919,33.60450063130304,62.19739292364991,33.79150690877523,61.04485133546112,53.12934631432545,49.13425345043915,46.1569743798292,52.89707873863416,55.17711038165695,50.00611172228334,43.10577644411103,34.884866947406145,57.05521472392638,66.58324444079757,58.8173688874567,50.11780545270953,34.13468297483481,42.51012145748988,65.98297213622291,35.66332520545471,39.26706153531935,47.88632285427979,31.79059180576631,40.39578549236796,54.41212930294651,46.24052200706885,58.333333333333336,31.01427658214362,53.04364471669219,49.29209065289661,24.81879071474447,49.34445768772349,51.54915964130377,30.990760762728524,52.48655913978495,50.56179775280899,91.48844242817025,54.30552022386161,35.732647814910024,20.54794520547945,36.23707239459029,46.890330748536165,63.52288488210819,40.18537146141687,27.65427175755159,55.17129928894635,52.486959761549926,46.64131812420786,43.44622940755142,44.26434891551171,46.15384615384615,32.346723044397464,38.16793893129771,41.81650530198248,48.97147967802842,42.081447963800905,48.20143884892087,61.122907819135655,52.937571140880834,47.30453409496608,62.858580775037744,39.55773955773956,36.48648648648648,64.58333333333334,59.74933223751798,40.90102873359348
bul,85.01303557791063,81.55455508474576,82.58128775057162,82.49380290912492,83.1287503947784,85.50469214923324,92.6932940576087,89.47666696183477,84.49960635391099,88.44657288237055,56.51685393258427,40.50730207532667,86.6171893703615,66.68791839336946,76.73228912200028,78.41648590021691,84.01544081022746,36.20309050772627,78.46723518850987,77.59501797637391,84.49452690296991,83.09608540925268,93.40086661201543,91.76717097556548,85.7647162651134,80.85180863477245,79.60051560589201,60.8825901601567,61.891945773524725,24.58333333333333,61.03272290603422,86.75438738636547,92.81121187139324,28.711512061188472,49.16897506925208,16.114790286975715,46.163836163836166,43.08914755698056,88.59868574668936,37.9373172018092,81.56424581005587,29.986254792736744,85.6878884596002,84.07510431154381,65.94730238393977,79.86986579910533,83.31882375701296,92.31443829307726,53.45923481237013,56.54913728432109,57.4052504255891,85.88957055214725,75.79387872322967,91.30750020140177,42.54459777852575,31.407282440601712,40.08097165991903,83.32043343653251,33.95647069448207,61.92629766871882,82.76083055626763,34.37025796661609,72.47737403755235,83.98016591971012,77.66063498776546,48.20261437908497,27.807372682718945,76.93338437978561,74.96245296073171,31.23222313973759,52.20500595947557,78.83262632228964,39.87615490465893,67.54032258064517,84.41129260693042,39.79261179520415,99.30679216484354,39.588688946015424,28.08219178082192,50.47732696897375,60.832410191486,82.6629680998613,42.11812041960052,47.9413817166783,74.01422107304461,79.05178837555886,69.7084917617237,45.6973293768546,65.59392373345861,44.87179487179488,28.541226215644823,40.0763358778626,41.26325495620101,81.52638378217232,37.10407239819005,44.60431654676259,92.33075193604796,92.06724454951404,49.16101392359871,83.22848515349773,58.2002457002457,47.2972972972973,88.54166666666666,75.7653585370865,39.411138701667255
tel,68.85945276907276,68.04819915254238,66.96487324513451,63.25242037322857,62.059164122539215,63.071641107804986,70.99087226991725,66.37385991322058,62.07412896154618,67.47480794173401,48.20224719101124,37.448116833205226,72.51615992338999,54.46286260758687,57.58873401350769,60.30368763557483,58.55055620122862,35.32008830022075,67.74012567324955,73.00975860297895,73.75296079832934,69.03578862552877,71.26712729827848,68.44467175925162,66.31365281087282,77.3512252042007,65.10736280806901,48.35234474017744,64.0450558213716,33.75,63.2171932117188,73.84096838489086,65.5729596042869,29.799960776622868,47.99168975069252,16.777041942604857,41.02897102897103,38.077646894821214,77.56429500650455,61.97957454969713,66.10800744878958,35.289011068509005,77.63312615487989,62.93463143254521,59.54830614805521,66.32777551850346,62.07680402398916,69.07157905051197,50.34836817015035,61.02025506376594,57.32909237523519,79.75460122699386,67.37507179781734,67.35680335132523,37.36115785930663,33.4739209897371,48.98785425101215,89.3188854489164,34.89569222432945,48.0494850173606,63.5338258255459,35.43247344461305,69.83655274888558,62.753885763326025,63.50783916865541,50.16339869281046,49.70523474678599,74.90428790199081,73.25132047452708,41.93503991191852,50.05959475566151,56.977930516028565,46.058580695891486,63.30645161290322,62.68529883863658,40.203067617195934,67.30475705927245,43.18766066838046,27.3972602739726,51.03420843277645,54.897926887165696,94.86823855755895,60.4325334099727,46.34632638819659,65.93406593406593,59.65909090909091,61.4702154626109,45.15501892970429,56.044945579829296,52.56410256410257,36.1522198731501,36.9882026370576,46.65744582757031,64.2750670774123,39.81900452488688,45.10791366906475,69.95378466150387,66.42150424656334,45.662263477329525,66.0417715148465,52.61056511056511,45.94594594594595,73.95833333333334,75.90918430244504,40.759134444838594
chu,60.12166539383246,58.6864406779661,59.928000266286354,55.82058837285441,59.4504684703653,58.39322499427787,63.21776709753687,64.52138492871691,57.99873415767456,59.90222488276963,38.31460674157303,30.392006149116064,57.28992099593009,50.75709276378706,72.46156056904728,62.47288503253796,60.37688859372405,20.52980132450331,57.10278276481149,53.29224447868516,61.1613337257705,55.9658900154435,62.15013467619159,63.214598010262165,57.78836819345159,55.09918319719953,63.90758755935527,55.887775089296,36.13437001594896,26.25,46.011619898634926,62.00191213884072,64.36521022258862,32.359286134536184,41.34349030470914,15.011037527593816,22.617382617382617,37.99400571548059,61.8699756496214,42.75120267224984,57.07635009310987,13.41966288070607,62.74147488661179,59.7009735744089,49.96235884567127,56.99471329808865,57.0468175662604,63.93072362941551,20.35203520352035,36.66916729182296,58.95081085924201,46.01226993865031,55.12021005989989,64.20687988399258,14.994951194883877,11.148601152818784,25.910931174089068,60.255417956656345,21.665312020229383,59.134012196189424,62.50786511617068,13.125948406676782,48.95312711063082,63.35844378754648,60.79207322599161,14.052287581699346,34.08267632644364,52.986217457886674,51.46222514723502,40.39361409303606,25.744934445768774,56.854427321054615,37.63514841753489,41.465053763440864,65.42347275989047,22.14301144955714,65.42864411091325,16.195372750642672,6.849315068493151,33.850437549721555,43.48789365405919,52.1497919556172,37.93648512717345,94.87588475725252,49.09502262443439,51.8070044709389,51.457541191381495,21.75381152153893,41.574661342103205,39.74358974358975,11.839323467230445,19.79528105482304,20.74688796680498,62.436649110603206,4.524886877828054,18.201438848920866,66.31276542593055,65.44085456615008,23.34880399857193,58.54302969300453,41.339066339066335,35.13513513513514,58.333333333333336,52.78405588658311,12.45122383824051
gle,75.33115634793143,79.50211864406779,76.17966135544876,73.55596089986437,76.43330876934414,82.39642938887617,80.73163956770864,78.66111750641991,74.51334537427252,77.89085104260202,48.98876404494382,46.22598001537279,71.75005985156811,77.8928912974179,67.31426929156487,79.82646420824295,65.33704134152416,46.35761589403973,74.86535008976661,73.72752953261428,73.84686540806459,78.59732760357215,79.85127064059023,82.5081255877646,80.59306327773366,75.55425904317387,70.0221446120286,49.08399585205669,60.30701754385965,21.25,60.5100040616667,75.6591207402246,77.2712283594394,29.05471661110022,44.32132963988919,16.335540838852097,45.00499500499501,32.048511884017564,77.74775676306747,49.58845434640157,71.13594040968343,29.060261882369964,76.381656307744,80.91098748261474,58.5780008364701,77.51118340788938,79.70593925324047,78.14168830532556,52.49358269160249,59.20480120030008,58.65513842845623,79.14110429447852,68.14638549273816,79.95649722065576,46.36486031639178,33.136510614368056,40.48582995951417,78.09597523219814,36.665763569041815,58.47460099787004,71.17697093985225,33.99089529590288,65.50047278130488,76.79031181462763,79.72691296861312,51.79738562091504,36.09098657575112,77.14395099540582,69.71936752223291,32.14056335443619,51.13230035756854,70.57402137142243,35.67918222921171,60.61827956989247,83.69842318950052,40.807949881183845,78.67590943780208,43.18766066838046,19.863013698630137,46.26093874303898,61.71862636493116,76.8377253814147,48.95818364707573,43.854052437443926,64.05946994182288,69.29955290611028,69.96197718631178,44.91967666018623,86.04651162790698,46.15384615384615,38.90063424947146,57.21721027064538,40.11065006915629,72.96034979628342,39.36651583710408,51.798561151079134,79.14064451661254,78.4519744330619,49.87504462691896,68.24358329139406,77.05773955773955,50.0,80.20833333333334,70.22806657078281,39.3047179851011
